"","Artist.ID","Band.ID","Band.name"
"131421",-74426,20735,"Anemosity"
"131426",-74430,20735,"Anemosity"
"131663",-74601,3540308542,"Autolatry"
"132649",-75305,3106,"Bleeding Through"
"132650",-75305,3540380093,"Devil You Know"
"132659",-75313,3106,"Bleeding Through"
"132660",-75314,3106,"Bleeding Through"
"132661",-75314,90982,"Falling to Pieces"
"132723",-75365,9850,"DeadByDay"
"132762",-75392,36455,"The Electric Hellfire Club"
"132763",-75392,3378,"Wolfen Society"
"132948",-75544,47178,"Abatu"
"132949",-75544,3540321624,"Psyaxis"
"132950",-75544,3540405599,"BlackHelm"
"132951",-75544,3540367886,"Maverick Hunter"
"132952",-75544,108082,"Seven Kingdoms"
"133048",-75613,311,"Defiance"
"133049",-75613,25553,"Under"
"133050",-75613,27455,"Inner Threshold"
"133075",-75630,5202,"Gack"
"133076",-75630,311,"Defiance"
"133322",-75804,3540315162,"Deceptor"
"133323",-75804,3540361829,"Singularity"
"133723",-76126,1859,"Dark Age"
"133766",-76153,19654,"Plasmatics"
"133788",-76170,1865,"Havoc"
"133901",-76258,1870,"Medieval Steel"
"133951",-76301,1876,"Thrust"
"134018",-76360,5500,"Hatrix"
"134019",-76360,1913,"Purgatory"
"134020",-76360,3540427892,"White Heat"
"134568",-76750,10161,"Laudamus"
"134569",-76750,3326,"Joshua Perahia"
"135080",-77091,129802,"Adrenaphine"
"135338",-77221,9243,"Amboog-a-Lard"
"135396",-77271,3540281454,"L.S. Diablo"
"135397",-77271,599,"Forced Entry"
"135398",-77271,343,"Sanctuary"
"135476",-77337,59382,"Cardinale"
"135477",-77337,58144,"Sea of Thousand"
"135564",-77408,3540318837,"Zergoth"
"135578",-77423,3540318837,"Zergoth"
"135798",-77575,977,"Faith or Fear"
"135799",-77575,168,"Overkill"
"135826",-77603,29202,"Glass Casket"
"135831",-77607,16275,"Undying"
"135832",-77607,3176,"Prayer for Cleansing"
"135897",-77669,1916,"Shire"
"135898",-77669,3540283992,"London"
"135972",-77723,1921,"Unleashed"
"136066",-77803,1934,"I.N.C."
"136067",-77803,3540426763,"Post Pulse"
"136068",-77803,67148,"Hung"
"136334",-78004,114892,"Stygia"
"136335",-78004,9380,"X Factor X"
"136336",-78004,1212,"Obsession"
"136337",-78004,16095,"Dokken"
"136338",-78004,58806,"Eddie Ojeda"
"136982",-78497,3540314183,"Alustrium"
"137453",-78873,17380,"Nebula"
"137618",-78996,127350,"Gorgeous Frankenstein"
"137619",-78996,3540370943,"Doyle"
"137620",-78996,5159,"Kryst the Conqueror"
"137625",-79002,74121,"Mutiny Within"
"137626",-79002,120366,"Hammerhead"
"138234",-79450,112915,"Cyber Christ"
"138235",-79450,3622,"Deteriorot"
"138236",-79450,15963,"Kalopsia"
"138722",-79796,84158,"Watch Me Burn"
"138819",-79857,3540295200,"Mjollnir"
"138820",-79857,3540313661,"Bog"
"138821",-79857,3540284935,"Windfaerer"
"138851",-79878,26634,"Celestiial"
"138852",-79878,22109,"Autumnal Winds"
"138853",-79878,13835,"Azrael"
"138854",-79878,3540290073,"Obsequiae"
"138925",-79910,2084,"Ritual"
"138926",-79910,44933,"Torment"
"138927",-79910,69541,"Ritual of Torment"
"139176",-80064,3540285245,"Xvart"
"139177",-80064,3540291175,"Y'Golonac"
"139178",-80064,3540307138,"Zombie Raiders"
"139179",-80064,3540315639,"Ithaqua"
"139180",-80064,3540300225,"Ancient Slumber"
"139202",-80079,3540280524,"Beta Popes"
"139441",-80244,115984,"Pigmy Love Circus"
"139461",-80261,3540256497,"A Hill to Die Upon"
"139462",-80261,3540348940,"The Burial"
"139463",-80261,3540347539,"Maugrim"
"139464",-80261,3540431541,"Fleshkiller"
"139483",-80285,3540295946,"Megaton Leviathan"
"139484",-80285,3540343827,"Mary Shelley"
"139485",-80297,83500,"Giant Squid"
"139729",-80470,56136,"Impending Doom"
"139992",-80679,3540278405,"Hallow"
"139993",-80679,3540304316,"Devil's Dung"
"139994",-80679,93304,"Ancestors"
"139995",-80679,114604,"Arts"
"139996",-80679,116101,"Haxan"
"139997",-80679,3540397083,"Devouring Ghost"
"140139",-80798,3540434118,"Pernicious"
"140140",-80798,4006,"Sol Evil"
"140141",-80798,9742,"Kettle Cadaver"
"140142",-80798,12701,"Orosius"
"140863",-81347,3540363626,"Engulfed in Blackness"
"140864",-81347,3540278691,"Malignant Christ"
"140869",-81351,3540415753,"Lo Pan"
"140870",-81351,3540363626,"Engulfed in Blackness"
"140871",-81351,3540384944,"Thy Hideous Wake"
"140872",-81351,3540278691,"Malignant Christ"
"140873",-81352,3540278691,"Malignant Christ"
"140874",-81352,3540363626,"Engulfed in Blackness"
"141036",-81468,1447,"Trans-Siberian Orchestra"
"141076",-81523,3540259463,"Under the Wake"
"141077",-81523,120297,"Zephaniah"
"141078",-81523,53747,"Vindicator"
"141079",-81523,1196,"Viking"
"141080",-81523,3540407661,"Them"
"141081",-81523,3540344871,"Valhalla"
"141371",-81782,15184,"Cro-Mags"
"141959",-82254,3540273405,"The End"
"141960",-82254,3540273445,"Brat"
"141981",-82273,46856,"Brutality"
"142139",-82429,3540349794,"Forbidden Eye"
"142140",-82429,3540340544,"Black Devotion"
"142141",-82429,1047,"Thornspawn"
"142142",-82429,85076,"Rituals of a Blasphemer"
"142143",-82429,106080,"Unhuman Disease"
"142144",-82429,3540259394,"Antichristian Kommando"
"142145",-82429,77566,"Goat Terrorism"
"142146",-82429,3540355703,"Wudeliguhi"
"142662",-82779,115577,"Guilt"
"142663",-82779,91416,"Dublin Death Patrol"
"142664",-82780,91416,"Dublin Death Patrol"
"142665",-82780,1549,"Trauma"
"142689",-82796,91416,"Dublin Death Patrol"
"142696",-82801,91416,"Dublin Death Patrol"
"142813",-82895,56661,"Forevers' Fallen Grace"
"142814",-82895,48407,"Bloodstruck"
"142815",-82895,3540313614,"Oneiric Realm"
"142816",-82895,3540400677,"Din"
"142817",-82895,3540384932,"Brain Famine"
"142935",-82983,3540292656,"Ballistika"
"142936",-82983,3540306735,"Massakren"
"142937",-82983,3540362870,"Starkill"
"143005",-83030,124144,"Geistus"
"143006",-83030,29241,"H.C. Minds"
"143090",-83094,591,"Eldritch"
"143091",-83094,5233,"Vicious Mary"
"143092",-83094,95142,"Fear of Fours"
"143093",-83094,103782,"Zeus"
"143819",-83604,3540384999,"Vorfahrkult"
"143820",-83604,3540355338,"Astral Legions"
"143821",-83604,3540319422,"Count Shannäth"
"143822",-83604,3540317549,"Omen of Death"
"143823",-83604,3540342549,"Freezing Winds"
"143824",-83604,3540335903,"Kultuus Obsolettus"
"143825",-83604,3540338670,"Frost Apocalypse"
"145009",-84503,100447,"Saetith"
"145010",-84503,73633,"Abigail Williams"
"145103",-84578,11809,"Graphic Violence"
"145114",-84587,7585,"Raven Mad"
"145115",-84587,26608,"Anger as Art"
"145272",-84685,119656,"Gestalt"
"145273",-84685,290,"Forté"
"145274",-84685,16080,"Subsanity"
"145292",-84702,114369,"The River Runs Black"
"145313",-84724,16080,"Subsanity"
"145314",-84724,119656,"Gestalt"
"145568",-84911,3540286404,"Circadian Rising"
"146513",-85650,43048,"Chaos Symphony"
"146514",-85650,3540399243,"Visceral Violation"
"146608",-85725,3540393225,"Tartarus"
"146609",-85725,3540313958,"Aspirant"
"146610",-85725,3540341480,"Vitandus"
"146621",-85737,3002,"Living Sacrifice"
"146641",-85752,3002,"Living Sacrifice"
"146710",-85799,3540315708,"Moonlit Wake"
"146844",-85912,84195,"Razormaid"
"146845",-85913,84195,"Razormaid"
"146889",-85950,3540359220,"Vorde"
"146890",-85950,3540373855,"Vilkacis"
"146891",-85950,3540397968,"Vanum"
"146892",-85950,3540339973,"Sleepwalker"
"146893",-85950,3540340620,"Yellow Eyes"
"146894",-85950,3540332874,"Ruin Lust"
"146895",-85950,3540259141,"Fell Voices"
"147024",-86046,75526,"Geneticide"
"147025",-86046,3540393152,"Fleshreaper"
"147026",-86046,1663,"Fear of God"
"147027",-86046,10621,"Skeletal Earth"
"147375",-86317,3540323454,"Whorelord"
"147376",-86317,3540440264,"Ruin Dweller"
"147377",-86317,3540367153,"Sardonyx"
"147379",-86319,3540323454,"Whorelord"
"147380",-86319,87705,"Murder of Crows"
"147381",-86319,97746,"Petrol Ardente"
"147382",-86319,108711,"Jex Thoth"
"147383",-86319,3540400806,"Ossuary"
"147384",-86319,3540359428,"Panther"
"147385",-86320,3540367153,"Sardonyx"
"147386",-86320,3540323454,"Whorelord"
"147387",-86320,3540351748,"Bene Gesserit"
"147573",-86479,3540327383,"Pilgrim"
"147574",-86479,3540425846,"Rope and Knife"
"147575",-86479,3540427696,"Archmage"
"147578",-86482,3540327383,"Pilgrim"
"147736",-86613,6996,"Domain Malevolence"
"147737",-86613,5167,"Shroud of Despondency"
"147738",-86613,27550,"Conceived by Fire"
"147739",-86613,3540334462,"Nosferatu Man"
"147740",-86613,3540398043,"Apocalyptic Session"
"147741",-86613,3540398044,"Sons of the Northern Thorns"
"147742",-86613,3540369028,"Gust"
"147862",-86691,3540334708,"Hexer"
"147863",-86691,3540306985,"Mutilation Rites"
"147864",-86691,3540393499,"Ruine"
"147987",-86772,10482,"Salem's Wych"
"147997",-86780,3540336795,"Carnal Befoulment"
"147998",-86780,3540292149,"Meth Tooth"
"147999",-86780,3540365449,"Devolving Messiah"
"148000",-86780,3540376545,"Anomaly"
"148053",-86818,3164,"Dumah"
"148054",-86818,3540264411,"Æthereal"
"148121",-86860,22967,"Drachenord"
"148122",-86860,21409,"Deep Red"
"148123",-86860,21410,"Legion"
"148124",-86860,93494,"Trollhammer"
"148218",-86938,42826,"Nekroholocaust"
"148219",-86938,14337,"Bloodcum"
"148240",-86962,14337,"Bloodcum"
"148241",-86962,15847,"Thine Eyes Bleed"
"148614",-87212,1519,"Angkor Wat"
"148615",-87212,5739,"Skrew"
"148724",-87266,467,"Sathanas"
"148735",-87273,2585,"Gorlock"
"148736",-87273,4271,"Carnality"
"148737",-87273,3540331393,"Contagion Leukorrhea"
"148738",-87273,98912,"Phallic Decapitant"
"148739",-87273,101661,"Dwarfophile"
"148740",-87273,122304,"ManBearPig"
"148741",-87273,56876,"Necromonica"
"148742",-87273,3540367312,"Despise the Sun"
"148743",-87273,3540362016,"Duckling Fantasy"
"148880",-87357,3540295336,"Dim7"
"148881",-87357,3540279850,"Reciprocal"
"148882",-87357,63362,"Crushing Skulls"
"149208",-87593,99180,"Salt the Wound"
"149209",-87594,99180,"Salt the Wound"
"149214",-87597,99180,"Salt the Wound"
"149291",-87667,28995,"Only Living Witness"
"149292",-87667,19627,"Formicide"
"149294",-87669,28995,"Only Living Witness"
"149295",-87669,19627,"Formicide"
"149552",-87854,3540337460,"Unity"
"149553",-87854,58493,"Dark Mirror"
"150232",-88339,3540363817,"Incinerated Divinity"
"150233",-88339,253,"Imagika"
"150234",-88339,1773,"Nullsake"
"150235",-88339,127776,"Ancient at Birth"
"150269",-88363,26360,"Suspyre"
"150270",-88363,3540386765,"Black Crown Initiate"
"150271",-88363,2613,"Single Bullet Theory"
"150272",-88363,23611,"Aborted Existence"
"150385",-88444,31611,"Bung"
"150439",-88481,127776,"Ancient at Birth"
"150440",-88481,75808,"Hatchet"
"150441",-88481,3540379688,"Stagewreck"
"150447",-88487,127776,"Ancient at Birth"
"150448",-88487,71114,"Near Life"
"150449",-88487,3540440663,"Arm the Valkyrie"
"150450",-88487,3540387445,"Barren Altar"
"150451",-88487,3540363817,"Incinerated Divinity"
"150452",-88488,3540363817,"Incinerated Divinity"
"150453",-88488,3540387445,"Barren Altar"
"150454",-88488,127776,"Ancient at Birth"
"150707",-88708,28184,"Gracepoint"
"150739",-88744,3540290746,"Willow Mount"
"150740",-88744,3540330911,"Abated Mass of Flesh"
"150741",-88744,3540400888,"Cadaverous Contingency"
"150742",-88744,3540371926,"Cryptic Rising"
"150743",-88744,3540394464,"Numbered with the Transgressors"
"150768",-88777,3540382038,"Eukaryst"
"150769",-88777,3540331021,"Darkale"
"150772",-88779,3540364209,"Sunyata"
"150773",-88779,14663,"Evicting the Testicular Squatters"
"150774",-88779,3540327422,"Godawfulnoise"
"150928",-88909,835,"Prophecy"
"151080",-89031,3540268027,"Masticated Excretions"
"151081",-89031,19898,"Screaming Afterbirth"
"151082",-89031,127667,"Zombification"
"151083",-89031,3540424018,"Mince Meat"
"151084",-89031,26603,"Ulceration"
"151202",-89123,3540327383,"Pilgrim"
"151203",-89126,3540265972,"Bulletwolf"
"151296",-89186,3540288466,"We're All Gonna Die"
"151297",-89186,3540449387,"Old Man Bone"
"151487",-89310,31739,"Writhing"
"151488",-89310,7692,"End It"
"151489",-89310,24196,"Forge"
"151506",-89322,2271,"Death of Millions"
"151507",-89322,21597,"Ignitor"
"151558",-89355,24196,"Forge"
"151560",-89357,24196,"Forge"
"151561",-89357,127674,"Left in Ruin"
"151817",-89540,31515,"Gwar"
"151823",-89547,55361,"Martiis Nocturnem"
"151829",-89551,55361,"Martiis Nocturnem"
"151830",-89551,3540281057,"October Flame"
"151833",-89554,55361,"Martiis Nocturnem"
"151837",-89558,55361,"Martiis Nocturnem"
"151875",-89591,31515,"Gwar"
"152038",-89713,16095,"Dokken"
"152642",-90178,3540383595,"Haunting"
"152643",-90178,3540383636,"Vimur"
"152644",-90178,3540327456,"Sadistic Ritual"
"152645",-90178,3540325421,"Ectovoid"
"152781",-90284,44516,"Dimension X"
"152900",-90361,3540328821,"Gravecode Nebula"
"152901",-90361,3540353814,"Odium Totus"
"152902",-90361,3540308372,"Iconoclast Contra"
"152903",-90361,3540434545,"Disannulleth"
"152904",-90361,3540442188,"Trenchant"
"152905",-90361,75776,"Gravehill"
"152906",-90361,1386,"Ibex Throne"
"152907",-90361,22999,"Lord Beherit"
"152908",-90361,23011,"88MM Metal Bullets"
"152909",-90361,13978,"Black Seas of Infinity"
"152935",-90373,22999,"Lord Beherit"
"152936",-90373,3540371713,"Eternal North"
"152937",-90373,3540328821,"Gravecode Nebula"
"152938",-90373,3540336227,"Moon of Delirium"
"153092",-90498,3540340115,"Oblivion"
"153093",-90498,3044,"Antagony"
"153124",-90528,3044,"Antagony"
"153125",-90528,3540340115,"Oblivion"
"153126",-90528,3540346785,"The Zenith Passage"
"153127",-90528,3540358590,"Feast"
"153128",-90528,3540364419,"Necromantic Decay"
"153139",-90537,3044,"Antagony"
"153140",-90537,82813,"Suffokate"
"153147",-90541,3044,"Antagony"
"153427",-90763,82813,"Suffokate"
"153428",-90764,82813,"Suffokate"
"153744",-90994,16879,"Skeletonwitch"
"153745",-90994,3540437435,"Noose Rot"
"153746",-90994,3540308628,"Wolvhammer"
"153747",-90994,3540273759,"Iron Thrones"
"153748",-90994,3540324649,"Shaidar Logoth"
"153749",-90994,45084,"Veil of Maya"
"153806",-91041,107698,"Orwell"
"153807",-91041,3540344328,"Heir to the Throne"
"154076",-91257,3540293970,"Wyvern"
"154077",-91257,6320,"United"
"154078",-91257,3540410910,"Warmachine"
"154225",-91389,3540279231,"Adelaide"
"154226",-91389,93823,"Inferi"
"154374",-91503,74779,"Potter's Field"
"154375",-91503,3540375765,"Narcotic Wasteland"
"154399",-91519,95964,"Judge Mental"
"154400",-91519,2509,"Las Cruces"
"154401",-91520,2509,"Las Cruces"
"154402",-91520,2109,"Chozzen Phate"
"154508",-91589,3540279688,"Batillus"
"154580",-91641,3540264384,"Hivesmasher"
"154581",-91641,3540258620,"Parasitic Extirpation"
"154733",-91750,4332,"Wicked Innocence"
"154734",-91750,38919,"Molester"
"154735",-91750,32623,"Undertaker"
"155011",-91967,665,"Black Death"
"155012",-91967,3540393964,"Black Death Resurrected"
"155013",-91967,3540398379,"Mandrake"
"155017",-91970,3540398379,"Mandrake"
"155018",-91970,665,"Black Death"
"155090",-92035,3540296002,"Gödspit"
"155091",-92035,110941,"Himsa"
"155112",-92053,3094,"Centurion"
"155113",-92053,24816,"Severe Warning"
"155199",-92117,76076,"Evol"
"155235",-92139,3540309940,"Nemesis"
"155242",-92145,3540309940,"Nemesis"
"155243",-92145,3540418755,"The Fourth Eye"
"155244",-92145,3540355577,"Preteen Deathfuk"
"155245",-92145,3540384580,"P.O.W."
"155266",-92159,2575,"Phantom Blue"
"155314",-92189,8301,"Harkonin"
"155315",-92189,3540327501,"The Lion's Daughter"
"155316",-92189,3540406643,"Bastard"
"155453",-92296,3540285435,"Neurolepsy"
"155454",-92296,3540265196,"Abdicate"
"155455",-92296,3540402934,"Catatonic Rigidity"
"155465",-92306,3540403024,"Ancient Wolf"
"155466",-92306,3540412748,"Revelation None"
"155467",-92306,3540443817,"Fragmented Aura"
"155468",-92306,3540422488,"Magguts"
"155469",-92306,2070,"Enmity"
"155470",-92306,3540267255,"Genocaust"
"155557",-92342,47628,"Heinous Killings"
"155558",-92342,34767,"Erotic Incisions"
"155559",-92342,24912,"Necrotic Disgorgement"
"155560",-92342,4446,"Clean Flesh"
"155832",-92539,92196,"Monotheist"
"155833",-92539,3540435623,"Nekroí Theoí"
"156557",-93036,3540328332,"The Gurchick Tree"
"156558",-93036,217,"Mortal Decay"
"156559",-93036,6661,"Polterchrist"
"156579",-93044,217,"Mortal Decay"
"156580",-93044,6661,"Polterchrist"
"156581",-93044,11025,"Decieverion"
"156582",-93044,2303,"Insatanity"
"156583",-93044,118073,"Ethereal"
"156705",-93143,38119,"Frozen Mist"
"156751",-93168,3540322928,"Aftershock"
"156752",-93168,2086,"Inner Strength"
"156906",-93289,2023,"Rage of Angels"
"156907",-93289,95555,"Smoke"
"157001",-93371,85620,"Diskreet"
"157024",-93384,3540415624,"Hate Diplomacy"
"157025",-93384,62180,"Death to Honor"
"157026",-93384,64723,"Waking the Cadaver"
"157030",-93386,64723,"Waking the Cadaver"
"157031",-93386,114284,"The Adept"
"157032",-93386,3540374277,"Embludgeonment"
"157046",-93397,64723,"Waking the Cadaver"
"157047",-93397,63633,"Doomsday Machine Schematic"
"157048",-93397,3540349334,"Cognitive"
"157049",-93397,114284,"The Adept"
"157081",-93422,124916,"Inhumanity"
"157082",-93422,363,"Pyrexia"
"157083",-93422,6661,"Polterchrist"
"157084",-93422,4320,"Divination"
"157085",-93422,10964,"Dark Disciple"
"157086",-93422,2303,"Insatanity"
"157087",-93422,19503,"Rizen"
"157088",-93422,3540366613,"Seeds of Perdition"
"157243",-93519,60967,"Day of Doom"
"157244",-93519,3540304131,"Sensory Defect"
"157245",-93519,3540365924,"Winter Nights"
"157274",-93543,18564,"Necrodemon"
"157275",-93543,6842,"Lordes Werre"
"157276",-93543,3540450251,"Hellgrind"
"157277",-93543,37567,"Sephiroth"
"157417",-93643,26157,"Psychiatric Regurgitation"
"157418",-93643,3540443856,"Knife Cult"
"157419",-93643,3540359131,"Meshiha"
"157420",-93643,124916,"Inhumanity"
"157421",-93643,3540301266,"Her Virgin Womb"
"157422",-93643,3540340491,"Nightfire"
"157423",-93643,818,"Devourment"
"157424",-93643,11798,"Trephination"
"157425",-93643,3744,"Rottenness"
"157426",-93643,2303,"Insatanity"
"157427",-93643,23536,"With Immortality"
"157428",-93644,6661,"Polterchrist"
"157429",-93644,2303,"Insatanity"
"157430",-93644,3540366613,"Seeds of Perdition"
"157550",-93718,3540382319,"Blood Thirsty"
"157551",-93718,3540373723,"Whisper from Heaven"
"157552",-93718,3540262971,"Bloodline Severed"
"157553",-93718,3540287204,"Cosÿns"
"157554",-93718,3540347692,"Syringe"
"157559",-93724,74550,"Embludgeoned"
"157560",-93724,113685,"Cryptic Abuse"
"157561",-93724,3540280301,"Nova Prospect"
"157562",-93724,3540341204,"Unbodied"
"157563",-93724,3540376508,"Doctor Smoke"
"157576",-93734,113685,"Cryptic Abuse"
"157577",-93734,5450,"The Black Dahlia Murder"
"157578",-93734,3540341204,"Unbodied"
"157579",-93734,73633,"Abigail Williams"
"157580",-93734,67320,"The Breathing Process"
"157581",-93734,3540366277,"Slugdge"
"157632",-93765,3540332289,"FireWölfe"
"157633",-93765,28266,"Sircle of Silence"
"157634",-93765,72402,"Stream"
"157789",-93872,3540312453,"Deluge"
"157790",-93872,103435,"Upon Creation"
"157791",-93872,120738,"Hull"
"157826",-93901,5306,"Season of Mourning"
"157827",-93901,6661,"Polterchrist"
"157828",-93902,6661,"Polterchrist"
"157829",-93902,11948,"Incivism"
"157830",-93902,11025,"Decieverion"
"157831",-93902,118073,"Ethereal"
"157902",-93953,3540325300,"Of Wrath and Ruin"
"157911",-93964,3540352924,"Tracer"
"157912",-93964,1196,"Viking"
"157922",-93969,3540352924,"Tracer"
"157923",-93969,1196,"Viking"
"157927",-93973,1196,"Viking"
"157928",-93973,3540352924,"Tracer"
"157959",-94006,119072,"Mange"
"157960",-94006,101899,"Infinite Monolith of Slavery"
"157961",-94006,12671,"Anubis Rising"
"157962",-94006,12887,"Black Queen"
"157963",-94006,3540374726,"Wounded Giant"
"157964",-94006,3540313252,"Galdr"
"158009",-94043,3540290087,"Lethe"
"158010",-94043,3540313252,"Galdr"
"158058",-94081,30371,"Fatal Aggression"
"158079",-94100,25817,"Bad Acid Trip"
"158108",-94122,12671,"Anubis Rising"
"158109",-94122,2849,"Exhausted Prayer"
"158156",-94154,3540293322,"Absolute Madness"
"158157",-94154,96413,"Holier Than Thou?"
"158158",-94154,3491,"Uphill Battle"
"158164",-94158,1059,"Regurgitation"
"158165",-94158,34117,"Sodomized"
"158166",-94158,3540349534,"Bellicosity"
"158167",-94158,110349,"Pathology"
"158168",-94158,3540382836,"Limbsplitter"
"158169",-94158,3540377508,"Acts of Suffering"
"158170",-94158,3540430134,"Forged in Gore"
"158186",-94172,3491,"Uphill Battle"
"158195",-94178,3491,"Uphill Battle"
"158196",-94178,96413,"Holier Than Thou?"
"158197",-94178,78338,"Witch"
"158249",-94213,19503,"Rizen"
"158250",-94213,18560,"Ninth Degree"
"158251",-94213,3540336159,"Legionary"
"158252",-94213,3540299467,"Strychnia"
"158255",-94217,464,"Agiel"
"158256",-94217,3540265196,"Abdicate"
"158264",-94222,18376,"Delirium Endeavor"
"158265",-94222,77416,"Manic"
"158266",-94222,3540381503,"Contrarian"
"158275",-94228,3540342544,"Fin"
"158276",-94228,3540309155,"S.S.W.G."
"158277",-94228,3540262403,"Stonehaven"
"158278",-94229,3540374318,"Infernal Sacrament"
"158279",-94229,3540309155,"S.S.W.G."
"158280",-94229,3540324247,"Terranaut"
"158281",-94229,3540342544,"Fin"
"158282",-94229,47672,"Skorczed Bifrost"
"158285",-94233,3540370457,"Mother Ship"
"158322",-94260,30371,"Fatal Aggression"
"158429",-94350,32041,"Bloodbath"
"158430",-94350,104211,"Fall from Grace"
"158443",-94361,3744,"Rottenness"
"158444",-94361,58481,"To Be Eaten"
"158445",-94361,3540427826,"NightWraith"
"158446",-94361,3540356952,"Vimana"
"158447",-94361,3540335335,"Black Sleep of Kali"
"158448",-94361,3540327546,"Collapse"
"158449",-94362,107914,"Salome"
"158611",-94485,3540316979,"Deadmanswake"
"158615",-94489,3540316979,"Deadmanswake"
"159064",-94860,3540291000,"Mountain Grave"
"159065",-94860,3540311352,"Theophagy"
"159066",-94860,3540393001,"Terrestrial"
"159067",-94860,3540363689,"Duilliath"
"159068",-94860,3540432951,"Genotype"
"159252",-94984,2840,"Cattle Decapitation"
"159253",-94984,3540441147,"Dead Cross"
"159335",-95045,3540276430,"O, Majestic Winter"
"159336",-95045,3540330911,"Abated Mass of Flesh"
"159395",-95090,8213,"Opus Majestic"
"159518",-95165,108513,"A Band of Orcs"
"159817",-95382,16953,"Xenophobia"
"160060",-95574,3540258158,"The Mantors"
"160061",-95574,15788,"Mentors"
"160068",-95581,3540338168,"Decrepit Tomb"
"160069",-95581,97029,"This Means You"
"160071",-95583,15788,"Mentors"
"160072",-95583,3540389562,"Church of El Duce"
"160078",-95592,38119,"Frozen Mist"
"160079",-95592,127094,"Mazzey"
"160081",-95594,15788,"Mentors"
"160115",-95621,3540435830,"Flayed Alive"
"160116",-95621,3540435451,"Double-Barrel Vasectomy"
"160117",-95621,3540400888,"Cadaverous Contingency"
"160118",-95621,3540394464,"Numbered with the Transgressors"
"160119",-95621,3540441243,"Propitious Vegetation"
"160120",-95621,3540371926,"Cryptic Rising"
"160121",-95621,3540329682,"Christageddon"
"160122",-95621,3540330911,"Abated Mass of Flesh"
"160123",-95621,3540312567,"Widow and the Son"
"160124",-95621,3540290746,"Willow Mount"
"160126",-95623,45867,"Hyperthermia"
"160127",-95623,46400,"M.T.F."
"160128",-95623,3540258158,"The Mantors"
"160129",-95624,3540258158,"The Mantors"
"160277",-95747,127094,"Mazzey"
"160448",-95883,2284,"Pustulated"
"160449",-95883,3540430092,"Vituperate"
"160453",-95886,3540426858,"Witchcryer"
"160454",-95886,25805,"The Living Fields"
"160455",-95886,3540293525,"Earthen Grave"
"160456",-95886,3540346307,"Wintering"
"160460",-95889,3540293525,"Earthen Grave"
"160541",-95943,109420,"Grievance"
"160542",-95943,3540424416,"Centenary"
"161054",-96375,19363,"Amoricide"
"161055",-96375,1743,"Unchecked Aggression"
"161086",-96404,19363,"Amoricide"
"161087",-96404,1743,"Unchecked Aggression"
"161088",-96404,835,"Prophecy"
"161089",-96404,1933,"Hammer Witch"
"161090",-96404,9323,"Demonseed"
"161091",-96404,83571,"Interment"
"161092",-96404,3540444519,"Life of Scars"
"161093",-96404,39154,"Vitality"
"161226",-96506,3540309643,"Hessian"
"161308",-96563,4557,"Corpsicle"
"161309",-96563,3540334822,"Lysergic"
"161328",-96580,34281,"Fogcrawler"
"161329",-96580,27401,"Anshar"
"161330",-96580,72982,"Soulkeep"
"161368",-96601,27401,"Anshar"
"161446",-96655,3540260810,"Through the Flesh"
"161467",-96672,3995,"A Lower Deep"
"161740",-96866,44065,"Zeitgeist"
"161767",-96889,3540308628,"Wolvhammer"
"161768",-96889,88014,"Empires"
"161769",-96889,19308,"Manetheren"
"161770",-96889,14399,"Halcyon"
"161771",-96889,3540408224,"Feral Light"
"161772",-96889,38429,"Embalm"
"161818",-96937,3540284991,"Morphine Killer"
"161819",-96937,83830,"Honor the Fallen"
"162013",-97139,3540269665,"Holy Hell"
"162014",-97139,3540324783,"Infestation of Evil"
"162015",-97139,103468,"Terrorist"
"162016",-97139,11163,"Obeisance"
"162017",-97140,21740,"Enbilulugugal"
"162018",-97140,3540354729,"Crematory Digestor"
"162019",-97140,103468,"Terrorist"
"162144",-97247,3540401551,"Cartilage"
"162145",-97247,3540407912,"Repulsive Infestation"
"162146",-97247,3540364419,"Necromantic Decay"
"162147",-97247,3540358590,"Feast"
"162287",-97380,245,"Black Label Society"
"162363",-97458,3540279422,"Depressive Years"
"162364",-97458,3540290497,"Hanging Garden"
"162365",-97458,3540299025,"Withering Night"
"162366",-97458,3540264591,"The Eternal Night"
"162367",-97458,109305,"Managarm"
"162371",-97465,74010,"Expulsive Incision"
"162372",-97465,69729,"Splattered Entrails"
"162373",-97465,40282,"Noctem"
"162376",-97467,74010,"Expulsive Incision"
"162377",-97467,69729,"Splattered Entrails"
"162378",-97467,40282,"Noctem"
"162379",-97467,103543,"Malodorous"
"162380",-97467,3540387757,"Human Cordyceps"
"162381",-97467,3540297456,"Cordectomy"
"162382",-97467,3540351232,"Suntorn"
"163121",-98021,3540256497,"A Hill to Die Upon"
"163139",-98034,3540301006,"Upon Disfigurement"
"163201",-98084,59476,"Souls at Zero"
"163202",-98084,308,"Wrathchild America"
"163290",-98159,7085,"Commander"
"163385",-98248,4252,"Vinnie Moore"
"163452",-98298,69425,"Arkaik"
"163459",-98304,69425,"Arkaik"
"163523",-98358,51790,"Damnation Divine"
"163524",-98358,49306,"Senseless Mutilation"
"163525",-98358,6986,"Scissorfight"
"163526",-98359,49306,"Senseless Mutilation"
"163527",-98359,51790,"Damnation Divine"
"163528",-98360,51790,"Damnation Divine"
